Smiles
Cc1nc2ccc(-c3c(C)[nH]c4c(-c5ccccc5)c(-c5ccccc5)nn4c3=O)cc2cc1O
O=C(NCCO)c1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
COc1ccc(-c2c(Nc3ccccn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ccc(OC)nn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3cnc(C#N)cn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ccno3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3nncs3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3cc4cc[nH]c4cn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ccccn3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3cccnn3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
O=c1c(-c2ccc3ncccc3c2)c(Nc2ccccn2)[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn12
O=c1c(-c2ccc3ncccc3c2)c(Nc2cc[nH]n2)[nH]c2c(C3=CCCCC3)c(-c3ccccc3)nn12
O=c1c(-c2ccc(O)cc2)c(Nc2cc[nH]n2)[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn12
COc1ccc(-c2c(NCCO)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
Cc1[nH]c2c(C3=CCC(F)(F)CC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1cscn1
O=c1c(-c2ccc(OC(F)F)cc2)c2nc(OCC(F)F)ccc2nn1-c1ccc2c(c1)CCO2
Cn1cnc2ccc(-n3cc4cnc(NCC(F)(F)F)nc4c(-c4ccc(Cl)cc4)c3=O)cc21
Cn1cc2cc(-n3nc4ccc(OCCC(F)(F)F)nc4c(-c4ccc(OC(F)F)cc4)c3=O)ccc2n1
O=c1c(-c2ccc3ncccc3c2)c(Nc2cc[nH]n2)[nH]c2c(C3=CCCCC3)c(-c3ccccc3)nn12
Cc1cc(=O)n2nc(-c3ccccc3)c(-c3ccccn3)c2[nH]1
COc1ccc(-c2c(Nc3cc[nH]n3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
CCOC(=O)c1nnc(Nc2[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c(=O)c2-c2ccc3ncccc3c2)o1
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc(O)nc1
O=c1c(-c2ccc3nccnc3c2)c(Nc2ccon2)[nH]c2c(C3=CCCCC3)c(-c3ccccc3)nn12
Cc1[nH]c2c(-c3ccccc3)c(-c3ccc([N+](=O)[O-])cc3)nn2c(=O)c1-c1ccc2ncccc2c1
COc1ccc(-c2c(CNc3nc[nH]n3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
[2H]C([2H])([2H])Oc1c2cc(-n3nc4ccc(OCC(F)F)nc4c(-c4ccc(OC(F)F)cc4)c3=O)ccc2nn1C
Cn1cc2cc(-n3nc4ccc(OCC(F)(F)F)nc4c(-c4ccc(OC(F)F)cc4)c3=O)ccc2n1
NCc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2c(c1)OCCO2
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1C1CC1
O=c1c(-c2ccc3ncccc3c2)c(CO)[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn12
COc1ccc(-c2c(Oc3cccnn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
O=c1cc(Nc2cc[nH]n2)[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn12
O=c1c(-c2ccc(O)cc2)c(Nc2cc[nH]n2)[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn12
CCOc1ccc2nn(-c3ccc4nn(C)cc4c3)c(=O)c(-c3ccc(OC)cc3)c2n1
[2H]C([2H])([2H])Oc1c2cc(-n3nc4ccc(OCC(F)F)nc4c(-c4ccc(OC(F)F)cc4)c3=O)ccc2nn1C
O=c1c(-c2ccc(OC(F)F)cc2)c2nc(OCC(F)F)ccc2nn1-c1ccc2ncsc2c1
Cc1cc(=O)n2nc(C)c(-c3ccccc3)c2[nH]1
Cc1cc(=O)n2nc(-c3ccccc3)c(C3=CCCC3)c2[nH]1
Cc1cc(=O)n2nc(-c3ccccc3)c(C3=CCCCC3)c2[nH]1
Cc1cc(=O)n2nc(-c3ccccc3)c(C3CCCCC3)c2[nH]1
COc1ccc(N2Cc3c(C)nc(NCC4CC4)nc3C3(CCN(Cc4ccccc4F)C3)C2=O)cc1
Cn1cc2cc(-n3cc4ccc(NCC(F)(F)F)nc4c(-c4ccc(Cl)cc4)c3=O)ccc2n1
Cn1cc2cc(-n3cc4ccc(OCC(F)(F)F)nc4c(-c4ccc(Cl)cc4)c3=O)ccc2n1
CCOc1nc(N(C)C)nc(=O)n1C
CNc1nc(=O)[nH]c2cc(Cl)ccc12
NC1CCN(c2nc(=O)[nH]c3cc(Cl)ccc23)C1
O=c1nc(N2CCc3ccccc32)c2ccc(Cl)cc2[nH]1
CN(C)c1nc(=O)n(CCO)c2cc(Cl)ccc12
CN(C)c1nc(=O)n(C2CC2)c2cc(Cl)ccc12
CN(C)c1nc(=O)n(-c2ccccc2)c2cc(Cl)ccc12
CCN(C)c1nc(=O)n(-c2cccnc2)c2cc(Cl)ccc12
COc1ccc(-c2c(=O)n(-c3ccc4nn(C)cc4c3)nc3ccc(OCC(F)F)nc23)cn1
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccccc1
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1cscn1
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2[nH]c(N)nc2c1
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc(O)cc1
COc1ccc(-c2c(=O)n(-c3ccc4ncsc4c3)nc3ccc(OCC(F)F)nc23)cc1
[2H]C([2H])([2H])Oc1ccc(N2C(=O)N(c3ccc4nn(C)cc4c3)Cc3cnc(OCC(F)F)nc32)cc1
Cn1cc2cc(-n3nc4ccc(OCC(F)F)nc4c(-c4ccc(OC(F)F)cc4)c3=O)ccc2n1
CNc1ccc(/C=C/c2c(F)cccc2Cl)cc1
COc1ccc(N2C(=O)N(c3ccc4nn(C)cc4c3)Cc3cnc(NCC(F)(F)F)nc32)cc1
Cn1cnc2ccc(-c3cc4cnc(NCC(F)(F)F)nc4n(-c4ccc(OC(F)F)cc4)c3=O)cc21
COc1ccc(N2Cc3cnc(NCC4CC4)nc3C3(CCN(Cc4ccsc4)C3)C2=O)cc1
COc1ccc(-n2cc3cnc(NCC(F)(F)F)nc3c(-c3ccc(Br)cc3)c2=O)cc1
Cn1cc2cc(-n3cc4ccc(CCC(F)(F)F)nc4c(-c4ccc(Cl)cc4)c3=O)ccc2n1
Cn1cc2cc(-n3nc4ccc(OCC(F)(F)F)nc4c(-c4ccc(Cl)cc4)c3=O)ccc2n1
CCOc1ncc2cc(-c3ccc(OC)cc3C)c(=O)n(-c3ccc(OC(F)F)cc3)c2n1
Cc1cc(C)c(-c2cnc(NC(=O)c3cccc(Cn4cccn4)c3)n2C)cc1C
Cc1cc(-c2cnc(NC(=O)c3cccc(CN4CCCC4=O)c3)n2C)ccc1O
CCNc1ccc2nn(-c3ccc4nc(C)n(C)c4c3)c(=O)c(-c3ccc(C(F)F)cc3)c2n1
CCOC(=O)n1ccc(Nc2[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c(=O)c2-c2ccc(OC)cc2)n1
COc1ccc(-c2c(Nc3cnccn3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
CN(CCN)c1nc(=O)[nH]c2cc(Cl)ccc12
CN(CCc1ccccc1)c1nc(=O)[nH]c2cc(Cl)ccc12
CC(=O)NC1CCN(c2nc(=O)[nH]c3cc(Cl)ccc23)C1
CC(=O)Nc1ccc(-c2c(C)[nH]c3c(N4CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3F)nn2c(=O)c1-c1ccc2ncccc2c1
CN(Cc1ccccc1)c1nc(=O)[nH]c2cc(Cl)ccc12
CCN(C)c1nc(=O)[nH]c2cc(Cl)ccc12
CN(c1ccccc1)c1nc(=O)[nH]c2cc(Cl)ccc12
CN(C)CCc1nnc2cc(-c3ccccc3)c3cc(Cl)ccc3n12
CCNc1ccc2nn(-c3ccc4nn(C)cc4c3)c(=O)c(-c3ccc(Cl)cc3)c2n1
O=c1ncc2ccc(Cl)cc2[nH]1
COc1ccc(-c2c(Nc3ncc(Cl)cn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3cncc(C#N)n3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3nonc3N)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3cc4ncnn4cn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ncncn3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ccccn3)[nH]c3c(-c4ccccc4F)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ccccn3)[nH]c3c(-c4ccccc4)c(-c4ccccn4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ccccn3)[nH]c3c(N4CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
Cc1cc(Nc2[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c(=O)c2-c2ccc3ncccc3c2)n[nH]1
O=c1c(-c2ccc(O)cc2)c(Nc2cnccn2)[nH]c2c(C3=CCCCC3)c(-c3ccccc3)nn12
COc1ccc(-c2c(Nc3ccn(COC(=O)[C@@H](N)C(C)C)n3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(C)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
Cc1[nH]c2c(C3=CCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
COc1ccc(-c2c(C)[nH]c3c(-c4cc[nH]c4)c(-c4ccccc4)nn3c2=O)cc1
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2c(c1)NC(=O)CO2
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc(O)c(O)c1
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1cc[nH]c(=O)c1
Cc1[nH]c2c(N3CCC(F)(F)C3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2nccn2c1
COc1ccc(-c2c(Nc3cncnc3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3nccnc3N)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ncncn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ccon3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3c[nH]cn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
Cc1[nH]c2c(C3=CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
COc1ccc(-c2c(C)[nH]c3c(C4=CCOCC4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(CO)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
NCc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
COc1ccc(-c2c(CN)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
NC(=O)NCc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncncc2c1
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncn(C)c2c1
COc1cc(-c2c(C)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)ccc1O
Cn1c(CO)c(-c2ccc3ncccc3c2)c(=O)n2nc(-c3ccccc3)c(-c3ccccc3)c12
COc1ccc(-c2c(Nc3nnc(C)s3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc(S(C)(=O)=O)cc1
COc1ccc(-c2c(C#N)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
CCC(=O)Nc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
CCOc1nc(N(C)C)nc(=O)[nH]1
COc1ccc(N2Cc3ccc(NCC(F)(F)F)nc3N(c3ccc(-c4ncn[nH]4)cc3)C2=O)cc1
CCOc1ncc2cc(C3=CC4N=C(CCN5CCC(O)C5)N(C)C4C=C3)c(=O)n(-c3ccc(OC(F)F)cc3)c2n1
CC(=O)Nc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
COc1ccc(-c2c(Nc3cc(N)[nH]n3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1cn[nH]c1
COc1ccc(-c2c(NC(=O)CN)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc(O)c(OCCN(C)C)c1
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc(N)cc1
COc1ccc(-c2c(Oc3ccccc3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
CN(C)CCc1nnc2cc(-c3ccccc3)c3cc(Cl)ccc3n12
O=c1c(-c2ccc(OC(F)F)cc2)c2nc(OCC(F)F)ccc2nn1-c1ccc2ncsc2c1
COc1ccc(-c2c(Nc3cccnn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ccc(Cl)nn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3cnccn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3nccnc3O)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ncnc(N)n3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3nccn3C)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3nnc(N)s3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
Cc1nc2ccc(-c3c(Nc4ccccn4)[nH]c4c(-c5ccccc5)c(-c5ccccc5)nn4c3=O)cc2s1
Cc1[nH]c2c(-c3ccccc3)c(-c3cc[nH]n3)nn2c(=O)c1-c1ccc2ncccc2c1
Cc1[nH]c2c(C3=CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc(OCOP(=O)(O)O)cc1
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccccc1
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc(C(N)=O)cc1
Cc1[nH]c2c(N3CCC(F)(F)C3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2occc2c1
CCOc1ccc(-c2c(C)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
NCc1[nH]c2c(C3=CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2c(c1)OCCO2
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1C1CCCC1
Cc1[nH]c2c(-c3ccccc3)c(-c3ccnc(Cl)c3)nn2c(=O)c1-c1ccc2ncccc2c1
COc1ccc(-c2c(Nc3ccc([N+](=O)[O-])cn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3cc(N)ncn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ncccn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3cnc(N)cn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3cnoc3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3cnccn3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3cnc(N)cn3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ncnc(N)n3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
O=c1c(-c2ccc(O)cc2)c(Nc2nc[nH]n2)[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn12
CN1CCOc2ccc(-c3c(Nc4ccccn4)[nH]c4c(-c5ccccc5)c(-c5ccccc5)nn4c3=O)cc21
COc1cnc2ccc(-c3c(C)[nH]c4c(-c5ccccc5)c(-c5ccccc5)nn4c3=O)cc2n1
Cc1c(-c2ccc(O)cc2)c(=O)n2nc(-c3ccccc3)c(-c3cccs3)c2n1C
COCn1c(-c2ccccc2)c(C2=CCCCC2)c2nc(C)c(-c3ccc(OC)cc3)c(=O)n21
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccncc1
O=c1c(-c2ccc3c(c2)NCCO3)c(Nc2ccccn2)[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn12
COc1ccc(-c2c(CO)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
O=c1c(-c2ccc3ncccc3c2)c(CO)[nH]c2c(C3=CCCCC3)c(-c3ccccc3)nn12
Cc1[nH]c2c(-c3ccccc3)c(-c3ccc(O)cc3)nn2c(=O)c1-c1ccc2ncccc2c1
O=C(NCc1cc[nH]n1)c1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
COc1ccc(-c2c(Nc3ncccc3O)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(C)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(C)[nH]c3c(C4=CCCOC4)c(-c4ccccc4)nn3c2=O)cc1
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc(O)c(F)c1
Cc1[nH]c2c(-c3ccccc3)c(-c3cc[nH]c3)nn2c(=O)c1-c1ccc2ncccc2c1
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2nc(CN)sc2c1
O=C1NCCN1Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2nccnc2c1
COc1cc(-c2nn3c(=O)c(-c4ccc5ncccc5c4)c(C)[nH]c3c2-c2ccccc2)ccn1
COc1ccc(-c2c(Nc3ccccn3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
Nc1cc(=O)n2nc(-c3ccccc3)c(-c3ccccc3)c2[nH]1
COc1ccc(-c2c(Nc3cc(O)ccn3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ncnc(O)n3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3nnc(O)s3)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ccnc(OC)n3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3nccnn3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
COc1ccc(-c2c(Nc3ncns3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
O=c1c(-c2ccc3ncccc3c2)c(Nc2cnccn2)[nH]c2c(C3=CCCCC3)c(-c3ccccc3)nn12
CCNC(=O)c1nnc(Nc2[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c(=O)c2-c2ccc3ncccc3c2)o1
Cc1[nH]c2c(N3CCC(F)(F)CC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
COc1ccc(-c2c(C)[nH]c3c(N4CCC(F)(F)CC4)c(-c4ccccc4)nn3c2=O)cc1
CCc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc(OC)cc1
O=c1c(-c2ccc3ncccc3c2)c(Cn2cccn2)[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn12
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2nnccc2c1
Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1C1=CCC(=O)CC1
COc1ccc(-c2c(CNC(=O)[C@@H](N)C(C)C)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1
O=c1c(-c2ccc3ncccc3c2)cn(CCn2cnnn2)c2c(-c3ccccc3)c(-c3ccccc3)nn12
COc1ccc(-c2c(C)[nH]c3c(N4CCCCC4)c(-c4ccccc4)nn3c2=O)cn1
O=C1CNC(=O)N1Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
Cc1cc(=O)n2nc(-c3ccccc3)c(N3CCCCC3)c2[nH]1
Cc1cc(=O)n2nc(C3=CCCCC3)c(-c3ccccc3)c2[nH]1
Cc1[nH]c2c(C3=CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
Cc1[nH]c2c(C3=CCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
Cc1c(-c2ccc(O)cc2)c(=O)n2nc(-c3ccccc3)c(N3CCCCC3)c2n1C
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1
O=c1c(-c2ccc3ncccc3c2)c(Nc2cc[nH]n2)[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn12
COc1ccc(-c2c(Nc3ccon3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1
